country,sheng,shi,qu,jie,lat,lng
中国,上海,上海市,,,121.472641,31.231707
中国,上海,上海市,嘉定区,,121.250336,31.383524
中国,上海,上海市,嘉定区,华亭镇,121.240433,31.462957
中国,上海,上海市,嘉定区,南翔镇,121.320824,31.293978
中国,上海,上海市,嘉定区,嘉定工业区,121.415047,31.239893
中国,上海,上海市,嘉定区,嘉定镇街道,121.23774,31.37241
中国,上海,上海市,嘉定区,外冈镇,121.175293,31.361231
中国,上海,上海市,嘉定区,安亭镇,121.163589,31.294075
中国,上海,上海市,嘉定区,徐行镇,121.274178,31.415682
中国,上海,上海市,嘉定区,新成路街道,121.250336,31.383524
中国,上海,上海市,嘉定区,江桥镇,121.341606,31.254568
中国,上海,上海市,嘉定区,真新街道,121.250336,31.383524
中国,上海,上海市,嘉定区,菊园新区管委会,121.245598,31.392593
中国,上海,上海市,嘉定区,马陆镇,121.283539,31.332663
中国,上海,上海市,奉贤区,,121.458473,30.912346
中国,上海,上海市,奉贤区,上海市奉贤区海湾旅游区,121.567459,30.860558
中国,上海,上海市,奉贤区,上海海港综合经济开发区,121.458473,30.912346
中国,上海,上海市,奉贤区,南桥镇,121.458862,30.903461
中国,上海,上海市,奉贤区,四团镇,121.7229,30.939274
中国,上海,上海市,奉贤区,奉城镇,121.648987,30.915899
中国,上海,上海市,奉贤区,奉浦社区,121.458473,30.912346
中国,上海,上海市,奉贤区,庄行镇,121.397507,30.901573
中国,上海,上海市,奉贤区,柘林镇,121.473778,30.829977
中国,上海,上海市,奉贤区,海湾镇,121.567459,30.860558
中国,上海,上海市,奉贤区,金汇镇,121.50132,30.988874
中国,上海,上海市,奉贤区,金海社区,121.458473,30.912346
中国,上海,上海市,奉贤区,青村镇,121.581551,30.923552
中国,上海,上海市,宝山区,,121.489937,31.398895
中国,上海,上海市,宝山区,友谊路街道,121.489937,31.398895
中国,上海,上海市,宝山区,吴淞街道,121.493561,31.372606
中国,上海,上海市,宝山区,大场镇,121.417068,31.286877
中国,上海,上海市,宝山区,宝山城市工业园区,121.354095,31.317307
中国,上海,上海市,宝山区,庙行镇,121.449684,31.319788
中国,上海,上海市,宝山区,张庙街道,121.489937,31.398895
中国,上海,上海市,宝山区,月浦镇,121.421677,31.420567
中国,上海,上海市,宝山区,杨行镇,121.438293,31.364479
中国,上海,上海市,宝山区,淞南镇,121.489937,31.398895
中国,上海,上海市,宝山区,罗店镇,121.346626,31.415251
中国,上海,上海市,宝山区,罗泾镇,121.327942,31.472258
中国,上海,上海市,宝山区,顾村镇,121.40699,31.349552
中国,上海,上海市,宝山区,高境镇,121.482574,31.32077
中国,上海,上海市,崇明县,,121.397514,31.626945
中国,上海,上海市,崇明县,三星镇,121.287994,31.743271
中国,上海,上海市,崇明县,上实现代农业园区,121.397514,31.626945
中国,上海,上海市,崇明县,东平林场,121.49176,31.607515
中国,上海,上海市,崇明县,东平镇,121.397514,31.626945
中国,上海,上海市,崇明县,中兴镇,121.758141,31.524
中国,上海,上海市,崇明县,前卫农场,121.511551,31.718769
中国,上海,上海市,崇明县,向化镇,121.723526,31.520567
中国,上海,上海市,崇明县,城桥镇,121.398102,31.628162
中国,上海,上海市,崇明县,堡镇,121.618416,31.536646
中国,上海,上海市,崇明县,庙镇,121.349709,31.712858
中国,上海,上海市,崇明县,建设镇,121.455666,31.654594
中国,上海,上海市,崇明县,新村乡,121.332115,31.829382
中国,上海,上海市,崇明县,新河镇,121.524483,31.581652
中国,上海,上海市,崇明县,新海镇,121.397514,31.626945
中国,上海,上海市,崇明县,横沙乡,121.845093,31.338011
中国,上海,上海市,崇明县,港沿镇,121.656494,31.587828
中国,上海,上海市,崇明县,港西镇,121.415779,31.687752
中国,上海,上海市,崇明县,竖新镇,121.60376,31.61471
中国,上海,上海市,崇明县,绿华镇,121.220535,31.762451
中国,上海,上海市,崇明县,长兴镇,121.397514,31.626945
中国,上海,上海市,崇明县,陈家镇,121.832565,31.526228
中国,上海,上海市,徐汇区,,121.437523,31.179974
中国,上海,上海市,徐汇区,凌云路街道,121.437523,31.179974
中国,上海,上海市,徐汇区,华泾镇,121.456596,31.117868
中国,上海,上海市,徐汇区,天平路街道,121.437523,31.179974
中国,上海,上海市,徐汇区,康健新村街道,121.422668,31.155811
中国,上海,上海市,徐汇区,徐家汇街道,121.435333,31.188271
中国,上海,上海市,徐汇区,斜土路街道,121.437523,31.179974
中国,上海,上海市,徐汇区,枫林路街道,121.437523,31.179974
中国,上海,上海市,徐汇区,湖南路街道,121.437523,31.179974
中国,上海,上海市,徐汇区,漕河泾新兴技术开发区,121.430244,31.166271
中国,上海,上海市,徐汇区,漕河泾街道,121.430244,31.166271
中国,上海,上海市,徐汇区,田林街道,121.42527,31.174652
中国,上海,上海市,徐汇区,虹梅路街道,121.437523,31.179974
中国,上海,上海市,徐汇区,长桥街道,121.440552,31.137693
中国,上海,上海市,徐汇区,龙华街道,121.45253,31.170408
中国,上海,上海市,普陀区,,121.392502,31.241701
中国,上海,上海市,普陀区,宜川路街道,121.392502,31.241701
中国,上海,上海市,普陀区,曹杨新村街道,121.407524,31.237305
中国,上海,上海市,普陀区,桃浦镇,121.36348,31.27898
中国,上海,上海市,普陀区,甘泉路街道,121.392502,31.241701
中国,上海,上海市,普陀区,真如镇,121.401268,31.25696
中国,上海,上海市,普陀区,石泉路街道,121.392502,31.241701
中国,上海,上海市,普陀区,长寿路街道,121.392502,31.241701
中国,上海,上海市,普陀区,长征镇,121.373306,31.2379
中国,上海,上海市,普陀区,长风新村街道,121.399544,31.232462
中国,上海,上海市,杨浦区,,121.522797,31.270756
中国,上海,上海市,杨浦区,五角场街道,121.52063,31.305433
中国,上海,上海市,杨浦区,五角场镇,121.520546,31.308525
中国,上海,上海市,杨浦区,四平路街道,121.522797,31.270756
中国,上海,上海市,杨浦区,大桥街道,121.528267,31.267912
中国,上海,上海市,杨浦区,定海路街道,121.522797,31.270756
中国,上海,上海市,杨浦区,平凉路街道,121.522797,31.270756
中国,上海,上海市,杨浦区,延吉新村街道,121.536903,31.288689
中国,上海,上海市,杨浦区,控江路街道,121.522797,31.270756
中国,上海,上海市,杨浦区,新江湾城街道,121.515884,31.327175
中国,上海,上海市,杨浦区,殷行街道,121.537712,31.32387
中国,上海,上海市,杨浦区,江浦路街道,121.522797,31.270756
中国,上海,上海市,杨浦区,长白新村街道,121.544571,31.287825
中国,上海,上海市,松江区,,121.223541,31.03047
中国,上海,上海市,松江区,上海松江出口加工区,121.299438,31.021694
中国,上海,上海市,松江区,中山街道,121.244446,31.025843
中国,上海,上海市,松江区,九亭镇,121.328941,31.131672
中国,上海,上海市,松江区,佘山度假区,121.197456,31.091818
中国,上海,上海市,松江区,佘山镇,121.197456,31.091818
中国,上海,上海市,松江区,叶榭镇,121.321342,30.942787
中国,上海,上海市,松江区,小昆山镇,121.141556,31.033819
中国,上海,上海市,松江区,岳阳街道,121.22715,31.008469
中国,上海,上海市,松江区,新桥镇,121.31572,31.058765
中国,上海,上海市,松江区,新浜镇,121.067818,30.933969
中国,上海,上海市,松江区,方松街道,121.19603,31.061396
中国,上海,上海市,松江区,松江工业区,121.304817,30.996843
中国,上海,上海市,松江区,永丰街道,121.215935,31.001966
中国,上海,上海市,松江区,泖港镇,121.213539,30.933462
中国,上海,上海市,松江区,泗泾镇,121.271347,31.118164
中国,上海,上海市,松江区,洞泾镇,121.268944,31.081709
中国,上海,上海市,松江区,石湖荡镇,121.119415,30.984434
中国,上海,上海市,松江区,车墩镇,121.315086,31.014994
中国,上海,上海市,浦东新区,,121.567703,31.245943
中国,上海,上海市,浦东新区,万祥镇,121.815536,30.973009
中国,上海,上海市,浦东新区,三林镇,121.502403,31.145086
中国,上海,上海市,浦东新区,上钢新村街道,121.491486,31.176172
中国,上海,上海市,浦东新区,东明路街道,121.567703,31.245943
中国,上海,上海市,浦东新区,东海农场,121.567703,31.245943
中国,上海,上海市,浦东新区,书院镇,121.871094,30.92495
中国,上海,上海市,浦东新区,北蔡镇,121.554543,31.181868
中国,上海,上海市,浦东新区,南汇新城镇,121.567703,31.245943
中国,上海,上海市,浦东新区,南码头路街道,121.567703,31.245943
中国,上海,上海市,浦东新区,合庆镇,121.723709,31.236879
中国,上海,上海市,浦东新区,周家渡街道,121.498947,31.175034
中国,上海,上海市,浦东新区,周浦镇,121.574951,31.114302
中国,上海,上海市,浦东新区,唐镇,121.656029,31.208324
中国,上海,上海市,浦东新区,塘桥街道,121.527573,31.2097
中国,上海,上海市,浦东新区,外高桥保税区,121.567703,31.245943
中国,上海,上海市,浦东新区,大团镇,121.747787,30.970858
中国,上海,上海市,浦东新区,宣桥镇,121.695076,31.035667
中国,上海,上海市,浦东新区,川沙新镇,121.696243,31.192808
中国,上海,上海市,浦东新区,康桥镇,121.577629,31.123646
中国,上海,上海市,浦东新区,张江镇,121.614288,31.205288
中国,上海,上海市,浦东新区,张江高科技园区,121.590218,31.204781
中国,上海,上海市,浦东新区,惠南镇,121.749481,31.048182
中国,上海,上海市,浦东新区,新场镇,121.653458,31.026157
中国,上海,上海市,浦东新区,曹路镇,121.666977,31.278399
中国,上海,上海市,浦东新区,朝阳农场,121.734543,31.250696
中国,上海,上海市,浦东新区,沪东新村街道,121.58271,31.268007
中国,上海,上海市,浦东新区,泥城镇,121.830627,30.903946
中国,上海,上海市,浦东新区,洋泾街道,121.546852,31.236193
中国,上海,上海市,浦东新区,浦兴路街道,121.567703,31.245943
中国,上海,上海市,浦东新区,潍坊新村街道,121.523079,31.22114
中国,上海,上海市,浦东新区,祝桥镇,121.757111,31.115215
中国,上海,上海市,浦东新区,老港镇,121.839851,31.039539
中国,上海,上海市,浦东新区,航头镇,121.587212,31.033009
中国,上海,上海市,浦东新区,芦潮港农场,121.846527,30.856661
中国,上海,上海市,浦东新区,花木街道,121.547737,31.206615
中国,上海,上海市,浦东新区,金杨新村街道,121.556557,31.244419
中国,上海,上海市,浦东新区,金桥经济技术开发区,121.597679,31.24901
中国,上海,上海市,浦东新区,金桥镇,121.611244,31.266132
中国,上海,上海市,浦东新区,陆家嘴街道,121.525627,31.237213
中国,上海,上海市,浦东新区,高东镇,121.62278,31.327013
中国,上海,上海市,浦东新区,高桥镇,121.575485,31.341562
中国,上海,上海市,浦东新区,高行镇,121.606628,31.29295
中国,上海,上海市,虹口区,,121.491829,31.260969
中国,上海,上海市,虹口区,凉城新村街道,121.471458,31.295122
中国,上海,上海市,虹口区,嘉兴路街道,121.491829,31.260969
中国,上海,上海市,虹口区,四川北路街道,121.491829,31.260969
中国,上海,上海市,虹口区,广中路街道,121.491829,31.260969
中国,上海,上海市,虹口区,提篮桥街道,121.500511,31.25222
中国,上海,上海市,虹口区,曲阳路街道,121.491829,31.260969
中国,上海,上海市,虹口区,欧阳路街道,121.491829,31.260969
中国,上海,上海市,虹口区,江湾镇街道,121.491829,31.260969
中国,上海,上海市,金山区,,121.330734,30.724697
中国,上海,上海市,金山区,亭林镇,121.313652,30.882734
中国,上海,上海市,金山区,吕巷镇,121.182846,30.831846
中国,上海,上海市,金山区,山阳镇,121.356613,30.761057
中国,上海,上海市,金山区,廊下镇,121.192909,30.790003
中国,上海,上海市,金山区,张堰镇,121.28894,30.802692
中国,上海,上海市,金山区,朱泾镇,121.163918,30.900454
中国,上海,上海市,金山区,枫泾镇,121.010353,30.888329
中国,上海,上海市,金山区,漕泾镇,121.410889,30.79405
中国,上海,上海市,金山区,石化街道,121.334305,30.716763
中国,上海,上海市,金山区,金山卫镇,121.317917,30.724684
中国,上海,上海市,金山区,金山工业区,121.348152,30.840345
中国,上海,上海市,长宁区,,121.422203,31.218122
中国,上海,上海市,长宁区,仙霞新村街道,121.394585,31.206863
中国,上海,上海市,长宁区,北新泾街道,121.374344,31.218588
中国,上海,上海市,长宁区,华阳路街道,121.422203,31.218122
中国,上海,上海市,长宁区,周家桥街道,121.408104,31.217493
中国,上海,上海市,长宁区,天山路街道,121.422203,31.218122
中国,上海,上海市,长宁区,新华路街道,121.422203,31.218122
中国,上海,上海市,长宁区,新泾镇,121.372551,31.212299
中国,上海,上海市,长宁区,江苏路街道,121.422203,31.218122
中国,上海,上海市,长宁区,程家桥街道,121.368896,31.193672
中国,上海,上海市,长宁区,虹桥街道,121.41066,31.196987
中国,上海,上海市,闵行区,,121.375969,31.111658
中国,上海,上海市,闵行区,七宝镇,121.351372,31.157658
中国,上海,上海市,闵行区,华漕镇,121.293549,31.20775
中国,上海,上海市,闵行区,古美街道,121.404457,31.145004
中国,上海,上海市,闵行区,吴泾镇,121.464554,31.039946
中国,上海,上海市,闵行区,新虹街道,121.375969,31.111658
中国,上海,上海市,闵行区,梅陇镇,121.426773,31.10228
中国,上海,上海市,闵行区,江川路街道,121.375969,31.111658
中国,上海,上海市,闵行区,浦江镇,121.506172,31.088524
中国,上海,上海市,闵行区,莘庄工业区,121.394676,31.07951
中国,上海,上海市,闵行区,莘庄镇,121.370384,31.121258
中国,上海,上海市,闵行区,虹桥镇,121.384613,31.177397
中国,上海,上海市,闵行区,颛桥镇,121.40081,31.065714
中国,上海,上海市,闵行区,马桥镇,121.36866,31.030396
中国,上海,上海市,闸北区,,121.465691,31.25318
中国,上海,上海市,闸北区,临汾路街道,121.465691,31.25318
中国,上海,上海市,闸北区,共和新路街道,121.465691,31.25318
中国,上海,上海市,闸北区,北站街道,121.471718,31.246944
中国,上海,上海市,闸北区,大宁路街道,121.465691,31.25318
中国,上海,上海市,闸北区,天目西路街道,121.465691,31.25318
中国,上海,上海市,闸北区,宝山路街道,121.465691,31.25318
中国,上海,上海市,闸北区,彭浦新村街道,121.445381,31.312256
中国,上海,上海市,闸北区,彭浦镇,121.44706,31.281563
中国,上海,上海市,闸北区,芷江西路街道,121.465691,31.25318
中国,上海,上海市,青浦区,,121.113022,31.151209
中国,上海,上海市,青浦区,华新镇,121.22728,31.245512
中国,上海,上海市,青浦区,夏阳街道,121.125412,31.149097
中国,上海,上海市,青浦区,徐泾镇,121.272713,31.172737
中国,上海,上海市,青浦区,朱家角镇,121.056297,31.10969
中国,上海,上海市,青浦区,白鹤镇,121.143166,31.259146
中国,上海,上海市,青浦区,盈浦街道,121.114479,31.145941
中国,上海,上海市,青浦区,练塘镇,121.045563,31.006893
中国,上海,上海市,青浦区,赵巷镇,121.196136,31.149019
中国,上海,上海市,青浦区,重固镇,121.18309,31.199842
中国,上海,上海市,青浦区,金泽镇,120.921722,31.036219
中国,上海,上海市,青浦区,香花桥街道,121.123985,31.170988
中国,上海,上海市,静安区,,121.448227,31.229004
中国,上海,上海市,静安区,南京西路街道,121.448227,31.229004
中国,上海,上海市,静安区,曹家渡街道,121.432487,31.226091
中国,上海,上海市,静安区,江宁路街道,121.448227,31.229004
中国,上海,上海市,静安区,石门二路街道,121.448227,31.229004
中国,上海,上海市,静安区,静安寺街道,121.446564,31.220114
中国,上海,上海市,黄浦区,,121.490318,31.222771
中国,上海,上海市,黄浦区,五里桥街道,121.479126,31.19832
中国,上海,上海市,黄浦区,半淞园路街道,121.490318,31.222771
中国,上海,上海市,黄浦区,南京东路街道,121.490318,31.222771
中国,上海,上海市,黄浦区,外滩街道,121.482338,31.238417
中国,上海,上海市,黄浦区,小东门街道,121.50032,31.223551
中国,上海,上海市,黄浦区,打浦桥街道,121.473824,31.204077
中国,上海,上海市,黄浦区,淮海中路街道,121.490318,31.222771
中国,上海,上海市,黄浦区,瑞金二路街道,121.490318,31.222771
中国,上海,上海市,黄浦区,老西门街道,121.488976,31.217466
中国,上海,上海市,黄浦区,豫园街道,121.493599,31.226196
中国,云南省,临沧市,,,100.086967,23.886566
中国,云南省,临沧市,临翔区,,100.086487,23.886562
中国,云南省,临沧市,临翔区,凤翔街道,100.086487,23.886562
中国,云南省,临沧市,临翔区,南美乡,99.906883,23.874796
中国,云南省,临沧市,临翔区,博尚镇,100.055756,23.720772
中国,云南省,临沧市,临翔区,圈内乡,100.105179,23.629028
中国,云南省,临沧市,临翔区,平村乡,100.32988,23.657415
中国,云南省,临沧市,临翔区,忙畔街道,100.086487,23.886562
中国,云南省,临沧市,临翔区,章驮乡,99.948845,23.971846
中国,云南省,临沧市,临翔区,蚂蚁堆乡,100.067986,24.087494
中国,云南省,临沧市,临翔区,邦东乡,100.349068,23.918526
中国,云南省,临沧市,临翔区,马台乡,100.272369,23.790384
中国,云南省,临沧市,云县,,100.125633,24.439026
中国,云南省,临沧市,云县,后箐乡,100.460922,24.339739
中国,云南省,临沧市,云县,大寨镇,100.125633,24.439026
中国,云南省,临沧市,云县,大朝山西镇,100.322861,24.024916
中国,云南省,临沧市,云县,幸福农场,99.952637,24.14539
中国,云南省,临沧市,云县,幸福镇,99.952637,24.14539
中国,云南省,临沧市,云县,忙怀乡,100.483871,24.516722
中国,云南省,临沧市,云县,新城农场,100.125633,24.439026
中国,云南省,临沧市,云县,晓街乡,100.241203,24.377796
中国,云南省,临沧市,云县,栗树乡,100.46666,24.203318
中国,云南省,临沧市,云县,涌宝镇,100.314255,24.273705
中国,云南省,临沧市,云县,漫湾镇,100.486755,24.637733
中国,云南省,临沧市,云县,爱华镇,100.12886,24.448456
中国,云南省,临沧市,云县,茂兰镇,100.240517,24.566854
中国,云南省,临沧市,云县,茶房乡,100.186676,24.237246
中国,云南省,临沧市,凤庆县,,99.918709,24.592737
中国,云南省,临沧市,凤庆县,三岔河镇,99.868439,24.427866
中国,云南省,临沧市,凤庆县,凤山镇,99.914528,24.590107
中国,云南省,临沧市,凤庆县,勐佑镇,99.776924,24.615366
中国,云南省,临沧市,凤庆县,大寺乡,99.88485,24.700134
中国,云南省,临沧市,凤庆县,小湾镇,100.077446,24.675945
中国,云南省,临沧市,凤庆县,新华乡,100.076889,24.869261
中国,云南省,临沧市,凤庆县,洛党镇,100.022972,24.529051
中国,云南省,临沧市,凤庆县,腰街乡,100.190315,24.662352
中国,云南省,临沧市,凤庆县,营盘镇,99.672119,24.375605
中国,云南省,临沧市,凤庆县,诗礼乡,99.947182,24.913515
中国,云南省,临沧市,凤庆县,郭大寨乡,99.772552,24.305412
中国,云南省,临沧市,凤庆县,雪山镇,99.938293,24.342819
中国,云南省,临沧市,凤庆县,鲁史镇,100.001434,24.842352
中国,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,,99.824417,23.477476
中国,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,勐勐镇,99.831108,23.472153
中国,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,勐库镇,99.884254,23.616211
中国,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,大文乡,99.998512,23.342463
中国,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,忙糯乡,100.022781,23.419106
中国,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,沙河乡,99.811844,23.489807
中国,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,邦丙乡,99.849037,23.254757
中国,云南省,临沧市,永德县,,99.253677,24.028158
中国,云南省,临沧市,永德县,乌木龙乡,99.703964,24.196968
中国,云南省,临沧市,永德县,亚练乡,99.569412,24.231529
中国,云南省,临沧市,永德县,勐底农场,99.465706,24.18869
中国,云南省,临沧市,永德县,勐板乡,99.148079,24.08506
中国,云南省,临沧市,永德县,大山乡,99.383583,23.94199
中国,云南省,临沧市,永德县,大雪山乡,99.742538,24.020664
中国,云南省,临沧市,永德县,小勐统镇,99.287643,24.204391
中国,云南省,临沧市,永德县,崇岗乡,99.431381,23.864807
中国,云南省,临沧市,永德县,德党镇,99.252609,24.023664
中国,云南省,临沧市,永德县,永康镇,99.385696,24.110046
中国,云南省,临沧市,永德县,班卡乡,99.480461,24.016623
中国,云南省,临沧市,沧源佤族自治县,,99.247398,23.146887
中国,云南省,临沧市,沧源佤族自治县,勐来乡,99.291031,23.262739
中国,云南省,临沧市,沧源佤族自治县,勐省农场,99.422096,23.344299
中国,云南省,临沧市,沧源佤族自治县,勐省镇,99.422096,23.344299
中国,云南省,临沧市,沧源佤族自治县,勐董镇,99.247398,23.146887
中国,云南省,临沧市,沧源佤族自治县,勐角乡,99.23925,23.228491
中国,云南省,临沧市,沧源佤族自治县,单甲乡,99.411125,23.19582
中国,云南省,临沧市,沧源佤族自治县,岩帅镇,99.594109,23.22682
中国,云南省,临沧市,沧源佤族自治县,班洪乡,99.098679,23.290176
中国,云南省,临沧市,沧源佤族自治县,班老乡,98.933182,23.250425
中国,云南省,临沧市,沧源佤族自治县,糯良乡,99.33168,23.234402
中国,云南省,临沧市,沧源佤族自治县,芒卡镇,98.910301,23.486818
中国,云南省,临沧市,耿马傣族佤族自治县,,99.402496,23.534578
中国,云南省,临沧市,耿马傣族佤族自治县,勐撒农场,99.60199,23.756357
中国,云南省,临沧市,耿马傣族佤族自治县,勐撒镇,99.60199,23.756357
中国,云南省,临沧市,耿马傣族佤族自治县,勐永镇,99.765762,23.947155
中国,云南省,临沧市,耿马傣族佤族自治县,勐简乡,99.337395,23.717098
中国,云南省,临沧市,耿马傣族佤族自治县,四排山乡,99.570473,23.456659
中国,云南省,临沧市,耿马傣族佤族自治县,大兴乡,99.803543,23.79715
中国,云南省,临沧市,耿马傣族佤族自治县,孟定农场,99.081993,23.554045
中国,云南省,临沧市,耿马傣族佤族自治县,孟定镇,99.081993,23.554045
中国,云南省,临沧市,耿马傣族佤族自治县,耿马华侨农场,99.402267,23.538889
中国,云南省,临沧市,耿马傣族佤族自治县,耿马镇,99.402267,23.538889
中国,云南省,临沧市,耿马傣族佤族自治县,芒洪乡,99.615486,23.607241
中国,云南省,临沧市,耿马傣族佤族自治县,贺派乡,99.367737,23.478512
中国,云南省,临沧市,镇康县,,98.827431,23.761415
中国,云南省,临沧市,镇康县,军赛乡,99.32515,23.728994
中国,云南省,临沧市,镇康县,凤尾镇,99.025757,23.883575
中国,云南省,临沧市,镇康县,勐堆乡,98.888901,23.914352
中国,云南省,临沧市,镇康县,勐捧镇,98.973167,24.061338
中国,云南省,临沧市,镇康县,南伞镇,98.825867,23.775772
中国,云南省,临沧市,镇康县,忙丙乡,99.156914,23.936045
中国,云南省,临沧市,镇康县,木场乡,99.155418,23.747032
中国,云南省,丽江市,,,100.233025,26.872108
中国,云南省,丽江市,华坪县,,101.267799,26.628834
中国,云南省,丽江市,华坪县,中心镇,101.263786,26.627226
中国,云南省,丽江市,华坪县,兴泉镇,101.430199,26.610893
中国,云南省,丽江市,华坪县,新庄傈僳族傣族乡,101.19326,26.582104
中国,云南省,丽江市,华坪县,永兴傈僳族乡,101.224144,26.840605
中国,云南省,丽江市,华坪县,石龙坝镇,101.267799,26.628834
中国,云南省,丽江市,华坪县,船房傈僳族傣族乡,101.325089,26.828827
中国,云南省,丽江市,华坪县,荣将镇,101.27726,26.573786
中国,云南省,丽江市,华坪县,通达傈僳族乡,101.058128,26.610987
中国,云南省,丽江市,古城区,,100.234413,26.872229
中国,云南省,丽江市,古城区,七河镇,100.234413,26.872229
中国,云南省,丽江市,古城区,大东乡,100.394173,27.145777
中国,云南省,丽江市,古城区,大研街道,100.233597,26.866047
中国,云南省,丽江市,古城区,束河街道,100.202446,26.914061
中国,云南省,丽江市,古城区,祥和街道,100.231483,26.863995
中国,云南省,丽江市,古城区,西安街道,100.211685,26.878857
中国,云南省,丽江市,古城区,金安镇,100.234413,26.872229
中国,云南省,丽江市,古城区,金山白族乡,100.253822,26.865248
中国,云南省,丽江市,古城区,金江白族乡,100.355904,26.629541
中国,云南省,丽江市,宁蒗彝族自治县,,100.852425,27.281109
中国,云南省,丽江市,宁蒗彝族自治县,大兴镇,100.851021,27.277699
中国,云南省,丽江市,宁蒗彝族自治县,宁利乡,100.757652,27.24803
中国,云南省,丽江市,宁蒗彝族自治县,战河乡,100.930305,26.886415
中国,云南省,丽江市,宁蒗彝族自治县,拉伯乡,100.446991,27.743788
中国,云南省,丽江市,宁蒗彝族自治县,新营盘乡,100.920815,27.164921
中国,云南省,丽江市,宁蒗彝族自治县,永宁乡,100.661484,27.75696
中国,云南省,丽江市,宁蒗彝族自治县,永宁坪乡,101.005005,26.700926
中国,云南省,丽江市,宁蒗彝族自治县,烂泥箐乡,100.981247,27.220125
中国,云南省,丽江市,宁蒗彝族自治县,红桥乡,100.797691,27.428303
中国,云南省,丽江市,宁蒗彝族自治县,翠玉傈僳族普米族乡,100.66745,27.449053
中国,云南省,丽江市,宁蒗彝族自治县,蝉战河乡,101.174103,26.97657
中国,云南省,丽江市,宁蒗彝族自治县,西川乡,100.663933,27.064116
中国,云南省,丽江市,宁蒗彝族自治县,西布河乡,100.790504,27.000759
中国,云南省,丽江市,宁蒗彝族自治县,跑马坪乡,100.981773,26.992657
中国,云南省,丽江市,宁蒗彝族自治县,金棉乡,100.607422,27.18096
中国,云南省,丽江市,永胜县,,100.7509,26.685623
中国,云南省,丽江市,永胜县,三川镇,100.660652,26.746109
中国,云南省,丽江市,永胜县,东山傈僳族彝族乡,100.895454,26.354591
中国,云南省,丽江市,永胜县,东风傈僳族乡,100.760399,26.212086
中国,云南省,丽江市,永胜县,仁和镇,101.020508,26.46557
中国,云南省,丽江市,永胜县,光华傈僳族彝族乡,100.620621,26.852633
中国,云南省,丽江市,永胜县,六德傈僳族彝族乡,100.847008,26.551878
中国,云南省,丽江市,永胜县,大安彝族纳西族乡,100.492073,26.752792
中国,云南省,丽江市,永胜县,期纳镇,100.626244,26.305765
中国,云南省,丽江市,永胜县,松坪傈僳族乡,100.531357,26.13493
中国,云南省,丽江市,永胜县,永北镇,100.747421,26.686113
中国,云南省,丽江市,永胜县,涛源镇,100.559158,26.220234
中国,云南省,丽江市,永胜县,片角乡,100.584457,26.002842
中国,云南省,丽江市,永胜县,程海镇,100.679802,26.458504
中国,云南省,丽江市,永胜县,羊坪彝族乡,100.815704,26.734762
中国,云南省,丽江市,永胜县,顺州乡,100.561211,26.61919
中国,云南省,丽江市,玉龙纳西族自治县,,100.238312,26.830593
中国,云南省,丽江市,玉龙纳西族自治县,九河白族乡,99.992996,26.76252
中国,云南省,丽江市,玉龙纳西族自治县,塔城乡,99.562279,27.481285
中国,云南省,丽江市,玉龙纳西族自治县,大具乡,100.250923,27.299398
中国,云南省,丽江市,玉龙纳西族自治县,太安乡,100.084,26.77887
中国,云南省,丽江市,玉龙纳西族自治县,奉科镇,100.238312,26.830593
中国,云南省,丽江市,玉龙纳西族自治县,宝山乡,100.410278,27.421631
中国,云南省,丽江市,玉龙纳西族自治县,巨甸镇,99.650932,27.296991
中国,云南省,丽江市,玉龙纳西族自治县,拉市镇,100.147903,26.848362
中国,云南省,丽江市,玉龙纳西族自治县,白沙镇,100.21843,26.953833
中国,云南省,丽江市,玉龙纳西族自治县,石头白族乡,99.846634,26.796068
中国,云南省,丽江市,玉龙纳西族自治县,石鼓镇,99.955559,26.864153
中国,云南省,丽江市,玉龙纳西族自治县,鲁甸乡,99.46106,27.189867
中国,云南省,丽江市,玉龙纳西族自治县,鸣音镇,100.238312,26.830593
中国,云南省,丽江市,玉龙纳西族自治县,黄山镇,100.215736,26.853966
中国,云南省,丽江市,玉龙纳西族自治县,黎明傈僳族乡,99.683777,27.028681
中国,云南省,丽江市,玉龙纳西族自治县,龙蟠乡,100.071304,27.092262
中国,云南省,保山市,,,99.16713,25.111801
中国,云南省,保山市,施甸县,,99.183762,24.730846
中国,云南省,保山市,施甸县,万兴乡,99.178307,24.580046
中国,云南省,保山市,施甸县,仁和镇,99.1679,24.770908
中国,云南省,保山市,施甸县,何元乡,99.183762,24.730846
中国,云南省,保山市,施甸县,保山市水长工业园区,99.076683,24.922626
中国,云南省,保山市,施甸县,太平镇,99.027794,24.833323
中国,云南省,保山市,施甸县,姚关镇,99.230156,24.601875
中国,云南省,保山市,施甸县,摆榔彝族布朗族乡,99.267288,24.640362
中国,云南省,保山市,施甸县,旧城乡,99.236694,24.422571
